#Filename=F:\pcameron\3_Experimental\AFM\311024\Image00023.nid
#Date=31-10-2024
#Controller=096-20-046
#Scanhead=75-21-266.hed
#Cantilever=CP-qp-CONT-BSG-B-5
#Spring-Constant=0.128966N/m
#Deflection-Sensitivity=6.38e-09m/V
#SpecMode=Map
#SpecMap-Dim=0;2e-05;0;2e-05
#SpecMap-Size=3;3;0;0
#SpecMap-CurIndex=0
#SpecMap-PhaseCount=2

#Spec-Phase=0
#Spec-Name=Spec forward
#Spec-Points=8282
#Spec-SampleRate=0Hz
#Spec-Data=Z-Axis Sensor [m];Deflection [N];Z-Axis-Out [m]
-4.59122e-06;0.00029101;-5.81509e-06
-4.59047e-06;0.000314088;-5.8143e-06
-4.58942e-06;0.000272029;-5.81351e-06
-4.5888e-06;0.000274618;-5.81271e-06
-4.58787e-06;0.000262623;-5.81192e-06
-4.58733e-06;0.000362665;-5.81113e-06
-4.58656e-06;0.000193705;-5.81034e-06
-4.58599e-06;0.000261785;-5.80955e-06
-4.58504e-06;0.000435383;-5.80876e-06
-4.58429e-06;0.00028775;-5.80796e-06
-4.58337e-06;0.000231275;-5.80717e-06
-4.58256e-06;0.000397459;-5.80638e-06
-4.58188e-06;0.000230381;-5.80559e-06
-4.58127e-06;0.000306991;-5.8048e-06
-4.58012e-06;0.000382838;-5.80401e-06
-4.57961e-06;0.000449222;-5.80321e-06
-4.57853e-06;0.000346218;-5.80242e-06
-4.57805e-06;0.00040016;-5.80163e-06
-4.57714e-06;0.000429012;-5.80084e-06
-4.57653e-06;0.000306265;-5.80005e-06
-4.57548e-06;0.000397664;-5.79925e-06
-4.57478e-06;0.000308369;-5.79846e-06
-4.57408e-06;0.000382018;-5.79767e-06
-4.57326e-06;0.000279182;-5.79688e-06
-4.57255e-06;0.000301142;-5.79609e-06
-4.57174e-06;0.000468742;-5.7953e-06
-4.5708e-06;0.00027663;-5.7945e-06
-4.5702e-06;0.000362349;-5.79371e-06
-4.56917e-06;0.000477162;-5.79292e-06
-4.56836e-06;0.000383192;-5.79213e-06
-4.56752e-06;0.000304476;-5.79134e-06
-4.56709e-06;0.000373264;-5.79055e-06
-4.56608e-06;0.000287396;-5.78975e-06
-4.56549e-06;0.000362926;-5.78896e-06
-4.56468e-06;0.000313864;-5.78817e-06
-4.56411e-06;0.000422381;-5.78738e-06
-4.56325e-06;0.000291829;-5.78659e-06
-4.56262e-06;0.000336477;-5.7858e-06
-4.56193e-06;0.000202162;-5.785e-06
-4.56107e-06;0.000289259;-5.78421e-06
-4.56044e-06;0.000231368;-5.78342e-06
-4.55964e-06;0.000217566;-5.78263e-06
-4.55868e-06;0.000394256;-5.78184e-06
-4.55814e-06;0.000416384;-5.78104e-06
-4.55715e-06;0.00033236;-5.78025e-06
-4.55645e-06;0.000280635;-5.77946e-06
-4.55535e-06;0.00047176;-5.77867e-06
-4.55492e-06;0.00047664;-5.77788e-06
-4.55398e-06;0.000620417;-5.77709e-06
